"ICO";"year";"def";"class";"acid.test";"debt.ratio";"asset.turn";"returns"
25838113;2009;0;0;0.826285714285714;0.777972106372483;0.289026413740526;0.0153818556885959
25838113;2010;1;0;0.727791979549449;0.875690221569861;2.80401202208709;-0.0365904801845251
25838113;2011;1;0;0.493119678079977;0.94774604034114;2.14995938811425;-0.0538445918505483
25840096;2008;0;1;1.04105571847507;0.757662152530292;2.35994297933001;0.119030648610121
25840096;2009;0;1;1.12673450508788;0.725983236621535;1.22823984526112;0.0986460348162476
25840096;2010;0;1;1.41961852861035;0.790976821192053;0.993377483443709;0.0947847682119205
25840096;2011;0;1;1.36421173762946;0.738548273431994;1.39711064129669;0.0722339675828048
25840096;2012;0;1;1.11394557823129;0.657718120805369;1.17114093959732;0.0480984340044743
25843389;2008;0;1;0.984539850225489;0.559008503491026;1.00669584014341;-0.0820673500591252
25843389;2009;0;1;1.24192303983026;0.506711943123439;1.0347764541218;-0.0629284430518665
25843389;2010;0;1;1.40491344422456;0.465983103355748;1.12372441719587;0.00403307774245221
25843389;2011;0;1;1.56733489366032;0.438157795267654;1.25071186782357;-0.0477686408574332
25843389;2012;0;1;1.02340805395755;0.768994312507525;1.34544256907506;-0.273006721582015
25862618;2008;0;1;0.547865727310402;0.727144618636604;1.50854324467148;0.0919499735775938
25862618;2009;0;1;0.362215274676195;0.672314245149077;0.654803596781827;0.0823473734027449
25862618;2010;0;1;0.712397284744552;0.673256117739267;1.14308107637377;0.0582600365758077
25862618;2011;0;1;0.487378640776699;0.613267191907402;1.35774730084622;0.0514541387024608
25875060;2009;0;1;0.439483548521449;0.932572050027189;1.5294803076206;0.103783111939719
25875060;2010;0;1;0.387445887445887;0.890131364672674;1.43328628813375;0.165400065139507
25875060;2011;0;1;0.282885633856577;0.795095552173178;1.14963639438525;0.237679688821241
25876996;2008;0;1;1.0017652250662;0.693766066838046;0.859575835475578;0.0221186803770351
25876996;2009;0;1;0.223469219343126;0.684867306606437;0.835629587803501;0.0049124788255223
25876996;2010;1;1;0.415752098127824;0.802315347640647;0.660957281159028;-0.170469162548236
25876996;2011;0;1;0.0225852955309947;0.89806369019043;0.619859177468395;-0.123619779164666
25876996;2012;0;1;0.338146811070999;0.939612270667756;0.690113644804278;-0.0285226175443809
25886398;2008;0;1;0.37087691069992;0.835349462365591;2.3508064516129;-0.00336021505376344
25886398;2009;0;1;0.507880910683012;0.696581196581197;2.03952991452991;0.0726495726495727
25886398;2010;0;1;0.96551724137931;0.620765832106038;1.97054491899853;0.270986745213549
25886398;2011;0;1;0.932926829268293;0.652958152958153;1.81240981240981;0.00649350649350649
25917293;2008;0;1;5.94035087719298;0.138105292305562;1.27306081478661;0.534851866883117
25917293;2009;0;1;9.40820249919897;0.0797829280724373;0.341738374359128;0.190927352861812
25917293;2010;0;1;4.37024842861419;0.163302214184466;1.04369715039836;0.534851866883117
25917293;2011;0;1;9.40820249919897;0.024822139342464;0.759018397216912;0.422195756417087
25917293;2012;0;1;2.56108965236837;0.298991004133236;1.07537077558959;-0.420330778539734
25917536;2008;0;1;0.890905947441217;0.191149158444573;0.52420197330238;0.00188624492164829
25917536;2009;0;1;1.09238969499556;0.144291983435317;0.520953087335435;-0.00114345756845293
25917536;2010;0;1;1.47845873786408;0.124980920108679;0.543181610037549;0.0337637756815337
25917536;2011;0;1;0.779341864716636;0.18759244042728;0.4831279101616;0.0307039167351411
25917536;2012;0;1;0.533726502027276;0.192263729412376;0.595469423806308;0.041279160388632
25932322;2008;0;1;7.67684887459807;0.0958692971639951;1.99969173859433;0.414457459926017
25932322;2009;0;1;-0.0438782263401721;0;1.31108462455304;0.144070321811681
25932853;2008;0;1;0.918177240684794;0.416640309110026;1.48383925594755;0.130397243996888
25932853;2009;0;1;0.669622071425033;0.425437759228086;0.985231591551984;0.0272547420300921
25932853;2010;0;1;0.828032866118898;0.450249348899496;1.07883861744867;0.0395178980750429
25932853;2011;0;1;0.979240572855078;0.372523665852529;1.19063582523187;0.126805868173619
25932853;2012;0;1;1.01155379970929;0.324318594791036;1.2167777104785;0.121971532404603
25934937;2008;0;1;1.21480108558946;0.590988442755176;2.52345700837514;0.10160652332442
25934937;2009;0;1;1.17888345002788;0.640832318177329;1.47952128535212;0.0777664372962829
25934937;2010;0;1;1.50065349427231;0.576893360293272;1.58406075849485;0.0947707583304565
25934937;2011;0;1;1.97969210612512;0.509969714206651;1.70319922517564;0.125616861653881
25934937;2012;0;1;2.16542855359261;0.476000841337727;1.67593072986048;0.0869943209703428
25935429;2008;0;1;1.93818490667661;0.832615272370482;1.51600384922607;-0.00166988483769726
25935429;2009;0;1;1.60378009567877;0.819364901420808;1.10745619379524;0.0518698364730826
25935429;2010;0;1;1.09882619873197;0.74078050870483;1.3468007398583;0.1701256087111
25935429;2011;0;1;1.53780894811772;0.718078064870808;1.40038922484882;0.0927058823529412
25935429;2012;0;1;1.82311133489552;0.824556971468488;1.24565448860978;0.0298590718272511
25942751;2011;0;1;0.802083333333333;0.883108840377767;2.59095835268617;0.0435051865613872
25942751;2012;0;1;0.785849652558433;0.856688404644505;2.6996977890886;0.045013519961826
25945017;2008;0;1;3.22738841405508;0.204841277273153;1.53390256152687;0.173943763886642
25945017;2009;0;1;2.79324175032422;0.254311554139917;1.26433746472365;0.155628537949928
25945017;2010;0;1;1.71070293631626;0.370246681025749;1.48792111010214;0.23348392858483
25945017;2011;0;1;2.06989843381631;0.338432461717616;1.4092836726179;0.198585778071153
25945017;2012;0;1;5.3171924867891;0.412726541381512;1.29607970543643;0.0942142111732755
25949896;2009;0;1;7.46001788020264;0.276720579216666;1.03605458988934;-0.118827287622081
25949896;2010;0;1;5.29296768938366;0.293768278288588;1.08867554299204;0.128799440656176
25949896;2011;0;1;3.18277241531178;0.376856420453151;1.39792653689111;0.153529551349715
25949896;2012;0;1;3.67942815604555;0.347099134175347;1.52149647154867;0.210042937995023
25954113;2008;0;1;1.00264153637467;0.621077752117013;2.39507313317937;0.146589684372594
25954113;2009;0;1;0.983605044601661;0.612111697411074;1.86694867210327;0.0422862791272368
25954113;2010;0;1;0.999668455000301;0.511452224415319;2.03555656532667;0.123865782485836
25954113;2011;0;1;1.09303051809794;0.473911262140602;1.96599426409274;0.126961174173957
25954113;2012;0;1;1.31351219851255;0.362988894253984;1.85721873491067;0.109186383389667
25961624;2008;0;1;0.60754043268221;0.964184450082077;1.74108342038502;0.0546933293538278
25961624;2009;0;1;0.430536260072242;0.95849504950495;1.10186138613861;0.0792079207920792
25961624;2010;0;1;0.27709207603061;1.17487849042219;1.1314209472982;-0.183265033832079
25961624;2011;0;1;0.786743716493769;1.08211762024162;1.55607476635514;0.102803738317757
25961624;2012;0;1;0.467484817813765;1.1352393491959;1.47672340825731;0.0740148593999812
25971689;2008;0;1;0.325620617775251;0.89438645893912;1.63599216430474;0.0574668666401396
25971689;2009;0;1;0.212689944267137;0.870387873996804;1.29783979789995;0.0457990341817182
25971689;2010;0;1;0.2328110997806;0.824873859725332;1.05995700649358;0.0444303360399194
25971689;2011;0;1;0.231751824817518;0.922738862294153;0.822791890340905;-0.0200344319098087
25971689;2012;0;1;0.479411962591671;0.972153126710114;1.69797522511318;-0.140925824585841
25979621;2008;0;1;0.842911877394636;0.787899388171312;2.0231135282121;0.0543847722637661
25979621;2009;0;1;0.712585034013605;0.714053614947197;2.32737611697807;0.0869212022745735
25979621;2010;0;1;0.501479289940828;0.708133971291866;1.70813397129187;0.0398724082934609
25979621;2011;0;1;-0.0438782263401721;0.645502645502645;1.68077601410935;0.0802469135802469
25980751;2008;0;1;2.32454444249136;0.333639740366938;2.53042809439838;0.41610700483998
25980751;2009;0;1;4.1838475307992;0.242953747226057;2.04990476856139;0.311083541561097
25980751;2010;0;1;4.48441135411819;0.148667896998898;1.49697164868648;0.278236743995937
25997572;2008;0;1;0.993249402547488;0.860731345742052;3.99190825234722;0.112780019766101
25997572;2009;0;1;1.23516337830461;0.764550572704329;2.32308289652495;0.137516986992817
25997572;2010;0;1;1.21408333333333;0.760208669022799;1.97937345879588;0.0443332650826575
25997572;2011;0;1;1.17383400782857;0.685567936736161;2.29698058950395;0.105167145938174
25997572;2012;0;1;1.04039167686659;0.806282607381019;1.93797107185856;0.00726776947646771
25999401;2008;0;1;0.864870180959874;0.856443484521238;1.81036717062635;0.0394528437724982
25999401;2009;0;1;0.880259346116706;0.842343247588424;2.2099075562701;0.111736334405145
25999401;2010;0;1;0.580830129667036;0.796773818294622;1.11361433169181;0.0402497188723875
25999401;2011;0;1;0.522239519626376;0.936314311001655;1.18255281486897;-0.017123946588679
25999401;2012;0;1;0.615176964607079;0.851605799229216;1.26713158377684;0.141347036153423
26008203;2008;0;1;0.396680942184154;0.779535509929317;1.46869740828004;0.0442611915180074
26008203;2009;0;1;1.92921492921493;0.716242661448141;1.60360948032181;0.0256577516851489
26008203;2010;0;1;1.58842257597685;0.475589066918002;2.07973609802074;0.52186616399623
26008203;2011;0;1;2.73285198555957;0.430751344281354;2.04643220462142;0.208181950297922
26008203;2012;0;1;2.22056631892697;0.31378173828125;1.5111083984375;0.25970458984375
26022494;2008;0;1;0.725098727512067;0.791130324962355;2.82141642784281;0.046461359110118
26022494;2009;1;1;1.35811926302582;0.91380332677964;2.5747901257685;-0.18122522859907
26022494;2010;0;1;1.33372061846456;1.10379065786256;2.86319393494742;-0.208461726583517
26022494;2011;0;1;1.516453777874;0.983185603008327;3.36137523502552;0.18549556809025
26022494;2012;0;1;1.68177764565993;0.839064475347661;3.13647281921618;0.187231352718078
26030110;2008;0;1;1.57825656265478;0.345436933870883;0.898973768260118;0.12869783758312
26030110;2009;0;1;3.18078626799557;0.19720733885371;0.859522649780809;-0.00042214645234616
26030110;2010;0;1;3.70535428021802;0.151992415670204;1.0899110064528;0.129392336157069
26030110;2011;0;1;1.96457765667575;0.35772463795128;0.796861312508154;0.161258457122621
26030110;2012;0;1;3.50304136253041;0.250530222693531;1.42762460233298;0.235370673864841
26044595;2008;0;1;1.49504162910325;0.365449554552411;2.00344704123111;0.270673471823422
26044595;2009;0;1;2.01015370610273;0.263707606898499;1.50711088408856;0.16289166991518
26044595;2010;0;1;1.08052901260213;0.337500761996597;1.01648129367626;0.0656591686201489
26047900;2008;0;1;3.54428636989445;0.0617838798893718;0.327933623073884;0.0961905702620835
26047900;2009;0;1;1.83857820538518;0.650692462941054;0.129883777576728;-0.0479365300299255
26047900;2010;0;1;0.71480041952002;0.595462337680365;2.63269782000652;0.0976867499982649
26047900;2011;0;1;1.12277686444478;0.400513700184242;2.70645574100798;0.105145170219911
26047900;2012;0;1;1.1110337972167;0.599158463004128;2.15966267951025;-0.134469496489185
26069784;2008;0;1;0.0944247895571551;0.987230777662081;5.0364991505453;0.0791362963774867
26069784;2009;0;1;0.235195996663887;0.955614843560514;4.66582585495998;0.0721804511278196
26069784;2010;0;1;0.142718963099096;0.821749887539361;5.28324154209284;0.222484630379367
26069784;2011;0;1;0.278664905750991;0.77813734841259;4.84820820275242;0.105566153426897
26069784;2012;0;1;0.656077669902913;0.658955717118308;4.95217208435979;0.208976746980713
26072351;2008;0;1;0.885225885225885;1.10830564784053;5.28324154209284;0.0312292358803987
26072351;2009;0;1;0.726284997910573;0.987618654560462;4.1642591828312;0.0738753611225753
26072351;2010;0;1;0.934123222748815;0.882475951484734;5.28324154209284;0.134253450439147
26072351;2011;0;1;1.45912653975364;0.582138200782269;5.28324154209284;0.305084745762712
26072351;2012;0;1;1.27859922178988;0.601310248011231;3.22274216190922;0.116986429574169
26088207;2008;0;1;1.43731532292106;0.526258205689278;3.46805251641138;0.534851866883117
26088207;2009;0;1;2.8577036310108;0.295864523254387;2.23548901705731;0.534851866883117
26088207;2010;0;1;4.47981651376147;0.191778839195253;2.06875090461717;0.11969894340715
26088207;2011;0;1;3.24324324324324;0.243947007766103;1.7811786203746;0.114359677173748
26088207;2012;0;1;2.86427457098284;0.273938896862826;2.33606725445971;0.149887225753537
26091607;2008;0;1;9.40820249919897;0.217565728204026;1.17135897986962;0.277025574897915
26091607;2009;0;1;9.40820249919897;0.170622766717713;0.480729964267483;0.181278713629403
26091607;2010;0;1;9.40820249919897;0.126218264950066;0.593610877150764;0.123631331969679
26091607;2011;0;1;9.40820249919897;0.119874566446524;0.649783817171093;0.225732883546349
26120534;2008;0;1;1.2710597826087;0.634209392503231;5.28324154209284;0.534851866883117
26120534;2009;0;1;4.01502145922747;0.200775527789746;5.28324154209284;0.351572598018096
26120534;2010;0;1;4.39522058823529;0.181031613976706;5.28324154209284;0.437603993344426
26120534;2011;0;1;7.90528233151184;0.11319587628866;3.43711340206186;0.395670103092783
26120534;2012;0;1;2.6188679245283;0.336111111111111;5.28324154209284;0.534851866883117
26200651;2008;0;1;1.25581116702612;0.436832458100991;1.39898993805057;0.055445131052831
26200651;2009;0;1;2.28748870822042;0.244242452785758;1.4346065087364;-0.0710686196015636
26200651;2010;0;1;0.976827880842369;0.454552788683913;1.14683841589129;-0.00875777622402696
26200651;2011;0;1;0.927144445722612;0.581975587103622;1.32110919463978;0.0258325593737561
26200651;2012;0;1;0.87039621125629;0.67253622187025;1.42455327245862;-0.0021578986531736
26217686;2009;0;1;1.82754426273821;0.470741776534825;1.62719403382608;0.127207351178586
26217686;2010;0;1;0.761222375690608;0.783164389598942;0.68226892103049;0.0237088825674106
26217686;2011;0;1;0.636230558096981;0.734959315316835;0.916933681858426;0.0762995910451537
26217686;2012;0;1;0.547154795065659;0.751631994261119;1.056043758967;0.0595050215208034
26218275;2008;0;1;2.08805460750853;0.46494907130018;2.59676452965848;0.182144997004194
26218275;2009;0;1;3.17813765182186;0.288663809894819;2.11063498246981;0.189715621347877
26218275;2010;0;1;3.11204481792717;0.295285359801489;1.78522194651227;0.319272125723739
26218275;2011;0;1;4.45129469790382;0.212805038047756;1.58593545001312;0.227761742324849
26221454;2008;0;1;0.952787211132279;0.556160001387095;0.970628267258494;0.0801957537559927
26221454;2009;0;1;1.23102155576382;0.516703491344679;0.642566284420422;0.0490513841209554
26221454;2010;0;1;1.06853097345133;0.564483719629924;0.738085669605025;0.0489634204939587
26221454;2011;0;1;1.18259751393056;0.312139278007388;1.23022566841008;-0.0529095497604331
26221454;2012;0;1;1.40709281961471;0.308617264515162;1.23035346152405;-0.0416282469357922
26229650;2008;0;1;1.22141629056523;0.635521367521368;5.01271794871795;0.148547008547009
26229650;2009;0;1;1.23043901322191;0.544250957914084;3.01894021993084;0.180150151085636
26229650;2010;0;1;0.852380797818819;0.656825425735361;1.87241599125763;0.106201620981696
26229650;2011;0;1;0.921769646307322;0.552286033688917;2.42895579513803;0.122553384997253
26238861;2008;0;1;2.63984448633365;0.206410194056709;1.68026846943242;0.146807061913331
26238861;2009;0;1;2.0924578527063;0.337027752909579;1.69763652641003;0.14857654431513
26238861;2010;0;1;2.15181951634088;0.222003057349968;1.89125039038743;0.22550421618423
26238861;2011;0;1;2.45534195304525;0.21062785448055;1.87207989920731;0.20872486744711
26238861;2012;0;1;2.14641225145115;0.511430984573404;1.13312928165628;0.0745125499000195
26257254;2009;1;0;9.40820249919897;0.540399385560676;0.00990783410138249;-0.00453149001536098
26257254;2010;1;0;2.89795918367347;0.582661132430104;0.0339102513900854;-0.0243558618529251
26257254;2011;0;0;3.05970149253731;0.597255657197882;0.043973679987161;0.0030492697801316
26257254;2012;0;0;2.6031746031746;0.601436710428536;0.0478903476178681;0.0127982825530509
26274744;2008;0;1;1.02741072719387;0.400720034254057;1.78812293011998;0.10975279406496
26274744;2009;0;1;1.35994450077379;0.74329982807902;1.55557899399859;0.0178354832245204
26274744;2010;0;1;0.929455445544555;0.757805472263868;1.35118065967016;0.02321964017991
26274744;2011;0;1;1.74556061614042;0.693213448945671;1.61455433846647;0.0566914312033162
26274744;2012;0;1;1.43239743363353;0.653244912636967;1.01981004357575;0.0312962727926556
26298856;2008;0;1;5.4070816940523;0.0732559125201322;1.43083834873273;0.12443841654658
26298856;2009;0;1;9.40820249919897;0.0498363273453094;1.30720958083832;0.100646706586826
26298856;2010;0;1;5.51683848797251;0.0918695935849136;1.61136951992086;0.0388104308294572
26298856;2011;0;1;9.40820249919897;0.0483516938623374;1.59326596537729;0.0622877495237306
26301890;2008;0;1;0.506660199246297;0.681977883797478;0.865244030227942;0.0344440746082819
26301890;2009;0;1;0.449201358850463;0.603994086610761;0.652945224683302;0.019282236892412
26301890;2010;0;1;0.402286968079495;0.643894420822409;0.78605681061769;0.0268159156670697
26301890;2011;0;1;0.38388579817648;0.662024978718538;1.03673116749463;0.0362864802368277
26308011;2009;0;1;2.20047449584816;0.411822178798241;0.92085979482169;0.410356619443087
26308011;2010;0;1;3.15059991725279;0.242427281845537;2.07101303911735;0.534851866883117
26308011;2011;0;1;4.89186176142698;0.268089171974522;1.78770700636943;0.323375796178344
26308011;2012;0;1;2.38490668109278;0.346603454994155;1.78529679179114;0.18788154305754
26315793;2010;0;1;1.62610229276896;0.588785046728972;3.28348909657321;0.31048805815161
26315793;2011;0;1;0.815188172043011;0.766417718259078;1.34303373680144;0.174092196755086
26320657;2008;1;1;-0.000350938761186173;1.30263474889945;5.28324154209284;0.534851866883117
26320657;2009;0;1;0.580182072829132;1.30263474889945;5.28324154209284;-0.420330778539734
26320657;2010;0;1;0.736511262441069;1.30263474889945;5.28324154209284;-0.420330778539734
26320657;2011;1;1;0.0678798036633545;1.30263474889945;5.28324154209284;-0.420330778539734
26320657;2012;1;1;0;1.30263474889945;5.28324154209284;-0.420330778539734
26343398;2010;0;1;2.74945449878064;0.14947714500898;0.825364984647471;0.119966977579515
26343398;2011;0;1;3.09292310079926;0.174722792718491;0.829492590735859;0.241489722981387
26343398;2012;0;1;3.5000186185068;0.145879473721469;0.858868561835705;0.0999767401878988
26364522;2008;0;1;2.12705882352941;0.759312615764561;1.62358509981478;0.167935789257049
26364522;2009;0;1;0.439353388288192;0.883104245225642;0.49032964359567;0.0783967887118355
26364522;2010;0;1;2.71324762437116;0.659660938225732;2.63248954946586;0.285647933116581
26364522;2011;0;1;2.46619021440352;0.693542934415145;1.11570317782285;0.142494929006085
26364522;2012;0;1;0.39665687824712;0.91924524612602;0.48399080999169;-0.0568998386860243
26364930;2008;0;0;6.8321400159109;0.128870207094525;0.36723395530039;0.0132253434488415
26364930;2009;0;0;6.7588769611891;0.134960436866154;0.380028975816338;-0.00412348155577845
26379708;2008;1;0;0.66027735424381;0.886055182699478;5.28324154209284;-0.00969425801640567
26379708;2009;0;0;0.591303527636295;0.908985507246377;5.28324154209284;-0.0472141706924316
26383101;2008;0;1;0.784348599377501;0.623341316590071;3.68612855200984;0.101818887953913
26383101;2009;0;1;1.32830416415208;0.567301449902618;3.11399047825146;0.185998701579745
26383101;2010;0;1;0.401894451962111;0.559104543939562;4.11020997666926;0.0997666925897123
26383101;2011;0;1;0.615888382687927;0.601835263272886;3.84671181996941;0.0857767096351322
26391325;2008;0;1;0.836811564695103;0.663470508966518;0.810822017207422;0.195138384990152
26391325;2009;0;1;0.885276987674387;0.755544414297511;0.241860327946207;0.0806004482717943
26391325;2010;0;1;0.755800538392514;0.742564946514635;0.355854002586106;0.00370283296109087
26391325;2011;0;1;0.521129032258065;0.753191061677108;0.508727260544742;0.0212067405943248
26392739;2008;0;0;9.40820249919897;0.0529100529100529;2.94179894179894;0.0264550264550265
26392739;2009;0;0;9.40820249919897;0.0837988826815642;0.363128491620112;-0.0782122905027933
26392739;2010;0;0;9.40820249919897;0.1;0.4;-0.00555555555555556
26392739;2011;0;0;9.40820249919897;0;2.07344632768362;0.0847457627118644
26392739;2012;0;0;9.40820249919897;0;1.92222222222222;0.0166666666666667
26397510;2008;0;1;0.942268565615463;0.549455155071249;1.89256775635652;0.104498463257893
26397510;2009;0;1;0.95334156717442;0.6855739169272;1.44734256364448;0.0596694953104064
26397510;2010;0;1;0.629448709002093;0.977788369876072;1.92650142993327;-0.120972354623451
26397510;2011;0;1;0.803493901178416;0.740748818611414;1.46506724827336;0.326790258087968
26407159;2008;0;1;0.451136699143785;0.942227662178703;5.28324154209284;-0.0489596083231334
26407159;2009;1;1;0.105294825511432;1.30263474889945;4.27953544253104;-0.420330778539734
26407159;2010;1;1;0.428465895099729;1.30263474889945;5.28324154209284;-0.420330778539734
26407159;2011;1;1;0.408698653779772;1.30263474889945;4.96935749588138;-0.298187808896211
26407159;2012;1;1;0.165270545619199;1.30263474889945;3.83202846975089;-0.420330778539734
26482461;2008;0;0;0.942339373970346;0.0828315224505825;0.291530305013745;-0.072817122660034
26482461;2009;0;0;0.637444279346211;0.0709267195953067;0.225180917585892;-0.0534321646876976
26482461;2010;0;0;9.40820249919897;0.0180333578421888;0.295770287527572;-0.0384660036376301
26482461;2011;0;0;1.04898446833931;0.0353471453424008;0.269057409457536;-0.0386683536296062
26482461;2012;0;0;1.13137254901961;0.0227643637276646;0.258316943549399;-0.0438548771812361
26496135;2008;0;0;6.82740348221045;0.0922488398344412;1.98908817258247;0.146368995359338
26496135;2009;0;0;5.5827664399093;0.119213539074166;1.64223494275759;-0.01698606271777
26496135;2010;0;0;5.66597402597403;0.119638826185102;1.52387567285987;0.0769230769230769
26496135;2011;0;0;7.52822299651568;0.0977290910209859;1.50009231337313;-0.029909532894332
26496135;2012;0;0;6.40154669839381;0.115609452736318;1.37898009950249;-0.026865671641791
26693755;2009;0;0;0.756223175965665;0.901347571828121;2.06000508517671;-0.168573607932876
26693755;2010;0;0;1.23962482333291;0.752880184331797;1.71966205837174;0.250384024577573
26693755;2011;0;0;1.40260631001372;0.671145524937372;0.966636301525848;0.0780004554771123
26693755;2012;0;0;1.26071964017991;0.766261777727324;0.864910886593257;-0.0792371438301737
26741334;2008;0;1;3.63445302676486;0.386444370766826;1.73509212333633;0.381660588263155
26741334;2009;0;1;3.67244916993098;0.289717007565144;1.60633230596806;0.143457551134772
26741334;2010;0;1;2.84502562290157;0.377343207590835;1.87959962971534;0.140187456607267
26741334;2011;1;1;1.82050339886092;0.602329611089719;2.95157874470543;-0.375433192144782
26741334;2012;0;1;0.441574086467675;0.944579887903084;1.54819413376228;-0.0264407972453314
26756102;2008;0;1;1.8296668761785;0.442553191489362;2.26143617021277;0.252925531914894
26756102;2009;0;1;1.82457854874175;0.479609032692956;2.51634647792383;0.512976070104483
26768747;2008;0;0;0.748516530093247;1.06500150466446;1.07854348480289;0.534851866883117
26768747;2009;1;0;0.499663752521856;1.18580542264753;0.905901116427432;-0.0111642743221691
26780003;2008;0;1;1.09009546539379;0.732142857142857;2.61854395604396;0.21717032967033
26780003;2009;0;1;1.46795523906409;0.446446446446446;2.59001859001859;0.347776347776348
26780003;2010;0;1;1.70302832953435;0.718969404186795;1.10524959742351;0.0763285024154589
26780003;2011;0;1;1.45075125208681;0.735211910330272;1.18915064742456;0.0590953168672637
26786354;2008;0;1;0.456052428681573;0.264162143826323;0.749067164179104;0.0135685210312076
26786354;2009;0;1;0.725139337048988;0.29625748502994;0.783832335329341;0.0850299401197605
26786354;2010;0;1;0.437823371989295;0.511211150549736;0.801099471907194;0.117002856895507
26786354;2011;0;1;0.371887105700055;0.721497826813775;0.975203387941603;0.0935027304134626
26786354;2012;0;1;0.419978517722879;0.839836561554537;0.549733320857116;0.0271669629768254
26816466;2008;0;1;1.14334207683999;0.626811033771591;4.23351379221449;0.0773910801753029
26816466;2009;0;1;1.51538753799392;0.496103015926804;3.20491842958803;0.290942537638573
26816466;2010;0;1;1.79811804961506;0.421325555015395;2.50240371630746;0.0510992275698158
26845890;2008;0;1;9.40820249919897;0.0209713024282561;1.85651214128035;0.115894039735099
26845890;2009;0;1;5.69871794871795;0.139784946236559;1.82885304659498;0.43010752688172
26845890;2010;0;1;1.07096774193548;0.293005671077505;1.73251417769376;0.328922495274102
26845890;2011;0;1;8.30487804878049;0.670612244897959;1.18938775510204;0.0555102040816327
26845890;2012;0;1;2.42857142857143;0.729873908826382;1.90640155189137;-0.145974781765276
26873028;2008;0;1;1.76631079478055;0.721142857142857;3.07862857142857;0.267657142857143
26873028;2009;0;1;1.51825254338719;0.612201849748499;2.61057926334577;0.281194223592406
26873028;2010;0;1;1.30485509973654;0.539133413255694;3.64308957013187;0.167665696180853
26873028;2011;0;1;0.94905869324474;0.718537771442945;2.18168860568458;0.0809927056258908
26873028;2012;0;1;2.2483087942698;0.350682681449543;4.00862334462581;0.534851866883117
26889901;2008;1;1;1.24790567793981;0.780221653878943;3.51798806479113;-0.00187553282182438
26889901;2009;0;1;1.25442427028269;0.833096993760635;2.38528077141237;0.0049631310266591
26889901;2010;0;1;1.2581447401144;0.796807857581338;2.73081645181093;0.0460405156537753
26889901;2011;0;1;1.35447338618347;0.788314176245211;3.06082375478927;0.0502873563218391
26889901;2012;0;1;0.835614505432482;0.850882458878617;2.64437507503902;0.00492255973106015
26906724;2008;0;1;0.540083481677;0.96461546846896;4.03086063116586;-0.0373794080776149
26906724;2009;0;1;0.709156874424649;0.805341533652172;4.30820853048361;0.20988965247751
26906724;2010;0;1;1.15709566317565;0.324957705854619;2.3374878664337;-0.147754943561583
26906724;2011;0;1;1.14226515219271;0.438377020592195;1.7354052027143;0.0307437224978089
26906724;2012;0;1;1.16231991722162;0.361017984078158;2.26475535432436;-0.0654443023537137
26912791;2008;0;1;4.06957809030348;0.120865456354141;1.8787200530548;0.294537014009782
26912791;2009;0;1;0.695680068434559;0.302738853503185;1.08522292993631;0.0163694267515924
26912791;2010;0;1;0.49410815173527;0.352159090909091;1.05710227272727;0.0269318181818182
26912791;2011;0;1;0.698051948051948;0.338958180484226;0.805104286762394;0.0759354365370506
26912791;2012;0;1;0.823615160349854;0.210532776822981;0.842069727473607;0.0180456665848269
26924056;2008;0;1;1.48266485384092;0.422094691535151;4.38723098995696;0.457962697274032
26924056;2009;0;1;1.17405341943058;0.476091981992943;3.17410877235673;0.16133349555907
26924056;2010;0;1;0.973324213406293;0.631719327041444;4.02195322117357;0.0721173574066475
26924056;2011;0;1;0.934406912804399;0.727294550692166;3.18476434344243;0.0464111386732816
26924056;2012;0;1;0.536067266558489;0.927448360908437;4.20542595827767;-0.184462028568492
26942097;2008;0;1;0.510397473019216;0.786542443064182;3.77111801242236;0.105072463768116
26942097;2009;0;1;0.610882487425697;0.709067329514752;3.82038257862315;0.0879714687128499
26942097;2010;0;1;0.687390235335441;0.606777493606138;4.35049019607843;0.133738277919864
26942097;2011;0;1;0.393551401869159;0.661129568106312;2.3156146179402;0.140027070259628
26942097;2012;0;1;0.417115384615385;0.751621030025193;1.67748730021063;0.031842398711436
26947048;2008;0;0;0.158476658476658;1.18885383806519;0.161724500525762;-0.205047318611987
26947048;2009;0;0;0.85486674391657;1.28322548531608;3.06769537083126;0.204828272772524
26947048;2010;0;0;0.573913043478261;1.30263474889945;5.28324154209284;0.205350686912509
26947048;2011;0;0;0.468576314664386;1.02406516105146;2.93298778230285;0.399851906701222
26947048;2012;0;0;0.100185528756957;0.956455805892548;3.40576256499133;0.100303292894281
26956594;2008;0;1;1.19238683127572;0.407461748061203;1.89771536365542;0.0129951792077133
26956594;2009;0;1;1.40418574231524;0.526968809236602;1.83026021023608;-0.0148199207306566
26956594;2010;0;1;0.643743536711479;0.560941396508728;1.22942643391521;0.020573566084788
26956594;2011;0;1;1.3467779323134;0.549101297464588;1.22449708368051;0.145458873943578
26956594;2012;0;1;5.04161979752531;0.383277044314809;1.46985978917204;0.280114624910449
27125149;2008;0;1;0.212120023149283;0.498955865323585;1.14134821770329;0.0486213061616059
27125149;2009;0;1;0.31465967910573;0.414639457805728;0.91407113112943;0.03567179400017
27125149;2010;0;1;0.599512142736603;0.325766056209794;1.29298447240506;0.123255570978671
27125149;2011;0;1;2.11466111014644;0.100859274555843;1.60361679631073;0.221242100978411
