"year";"ICO";"AKTIVACELK";"ebit";"ebitda";"financial.expanses";"sales"
2013;28647602;29533;2166.25;2580.25;283;64471
2013;11434783;29804;3762.46;5739.46;145;6978
2013;63323044;32298;-1148;-747;35;22526
2013;26221454;164995;12474.41;15637.41;113;176592
2013;27329798;11513;1342.36;1624.36;1;22131
2013;26956594;7676;207.73;390.73;19;11771
2013;64356043;459577;109709.44;130214.44;583;1147528
2013;26436761;17812;1454.49;3434.49;54;36335
2013;64087646;5620;773.970676144392;827.970676144392;38.4906761443923;6104
2013;28120272;6113;737.99;1155.99;26;9592
2013;28667891;642;51.54;51.54;24;2179
2013;25295900;632;-285.755654523714;-167.755654523714;60.2443454762865;266
2013;29125031;33060;2296.08;3097.08;621;117008
2013;64610225;81935;4361.61101371108;9266.61101371108;1200.18101371107;99430
2013;27781917;501150;-14564;8869;11460;362234
2013;25516434;17725;-4041.9631078126;-323.963107812595;869.036892187405;10323
2013;47455179;21411;1232.6528528599;1680.6528528599;81.6428528599048;28969
2013;25191551;75321;1554.62;3864.62;905;353456
2013;25206745;54175;-2344;-1018;217;25491
2013;24285927;1893;-392;-392;1;879
2013;545503;577161;10402.48;25301.48;6508;713171
2013;26845890;2546;104.71;199.71;31;3971
2013;48591726;286405;15231.67;35595.67;3157;289511
2013;24124818;839397;-52002;-31578;7066;510599
2013;28764226;435557;16460.11;23011.11;5581;496121
2013;45149208;36779;-882;2174;532;25083
2013;25248294;69196;-3839;5798;998;79572
2013;28859880;95216;-326;3391;569;61461
2013;27217035;15561;170.03;434.03;38;33539
2013;28776682;12336;1382.79154626073;1416.79154626073;377.581546260734;30085
2013;25230425;1313531;-92090;62192;15236;3805393
2013;12090000;16048;2492.03;2708.03;11;16406
2013;49971034;380449;25603.1;48528.1;1619;499264
2013;24778877;688634;22989.46;122819.46;1066;1178198
2013;26364522;23448;2663.07;3968.07;438;18059
2013;28762;78120;-1454;2006;24;181974
2013;28812051;3809;577.72;631.72;1;11794
2013;26693755;12701;1014.5023492715;1014.5023492715;441.022349271503;10196
2013;12092;92648;1637.55;5785.55;621;211983
2013;28625480;3141;-1373;-1160;55;10304
2013;29446791;2419;636.05;900.05;65;4485
2013;25566741;36562;22;774;77;70033
2013;27134369;11465;-4408;-3122;836;9708
2013;29106907;4963;220.45248266377;235.45248266377;208.30248266377;31266
2013;63492920;28712;994.96;1484.96;253;2210
2013;47718111;109330;27467.3080296983;31010.3080296983;242.398029698249;29746
2013;29392586;7087;440.913594681022;607.913594681022;112.053594681022;26754
2013;28768680;1875;115.58;115.58;20;1573
2013;27514234;194;24.1123861874996;24.1123861874996;3.86238618749958;100
2013;29359902;18530;673.159961045187;732.159961045187;653.719961045187;113430
2013;46963987;34037;-2337;-1344;1172;40094
2013;25237667;1497;163.142842866349;339.142842866349;272.142842866349;538
2013;48528048;15438;830.89;1261.89;694;14891
2013;28567196;996;113.73;149.73;6;2870
2013;46580085;11281;785.244710165939;887.244710165939;82.9747101659392;15026
2013;26088207;4404;292.290458717667;301.290458717667;51.7204587176667;10384
2013;27758711;1429588;352768.52;456038.52;10874;2246076
2013;60111305;2577;37.96;145.96;25;6165
2013;64830942;348512;11105.74;25553.74;775;702646
2013;29087864;111;23.7563714612069;23.7563714612069;0.266371461206867;675
2013;25876996;13086;61.12;848.12;19;11114
2013;25560590;595;135.449286530172;135.449286530172;6.65928653017168;3652
2013;29395968;1373;494.182168760774;541.182168760774;17.092168760774;3930
2013;28586921;35209;2289.60688464211;2619.60688464211;1234.98688464211;235086
2013;29099251;23124;1462.49475177792;1462.49475177792;889.01475177792;7807
2013;26942097;24869;1387.58653198483;2639.58653198483;805.196531984825;45998
2013;25558811;4999;301.593193685342;508.593193685342;26.1931936853419;5132
2013;26069784;52797;1423.73;3133.73;749;159178
2013;45792950;78442;-7302;-6222;90;113084
2013;26238861;140591;11796.03;19569.03;1134;161239
2013;18511422;36324;-2389;862;266;80885
2013;28126548;347472;5768.92;28808.92;3961;264895
2013;64789225;136384;11959.8393167198;21808.8393167198;719.469316719748;150742
2013;28822374;352;58.9592412499972;58.9592412499972;25.7492412499972;512
2013;14869446;563201;18853.7;40097.7;2921;535988
2013;47669381;4492;223.32;459.32;3;11105
2013;26334399;3745;-372.849101941809;-369.849101941809;-15.8491019418086;9608
2013;28750471;1124;959.592808599139;959.592808599139;-7.54719140086124;123
2013;29207177;122643;569.94;3817.94;186;182193
2013;24754544;10391;862.99;1874.99;232;10985
2013;28036328;925;22.7825662887892;206.782566288789;35.7825662887892;5012
2013;25582232;266929;29054.52;35724.52;2331;417567
2013;28981308;1370885;-94927;-12795;24481;1240212
2013;49450981;1198854;273043.66;299547.66;490;1271800
2013;60704641;3262;-770.021817122902;-770.021817122902;520.978182877098;6059
2013;29092213;5419;99.58;122.58;4;-3
2013;26320657;5658;-2627;-2537;111;73208
2013;48911348;320723;10157.98;28884.98;634;95801
2013;27961559;14522;341.86;467.86;13;11845
2013;1589270;3309;195.445168883606;195.445168883606;134.695168883606;264
2013;63468611;1289;63.255547034479;87.255547034479;34.095547034479;5107
2013;28609565;25489;2897.01;3777.01;207;39602
2013;28776097;3337;303.79;318.79;13;26344
2013;28784855;3162;-55;185;19;5861
2013;61500941;83370;15898.0396039008;17181.0396039008;265.039603900833;215715
2013;27737713;10885;737.65;1045.65;604;30314
2013;48208051;16411;558.87;3885.87;456;19708
2013;26308011;70965;20735.52;24024.52;87;204544
2013;26072351;2002;66.51;66.51;9;10423
2013;47450665;4745;356.517333157306;646.517333157306;192.897333157306;7172
2013;61775843;23132;-226;2463;779;30807
2013;29238480;26829;2422.58;2850.58;221;84375
2013;25917293;18562;8905.15279167025;9020.15279167025;48.6127916702533;19419
2013;28617151;11473;657.05;1204.05;86;22674
2013;25934937;57278;6969.31;8972.31;286;123402
2013;40524604;3972339;232311.49;418251.49;105442;4859857
2013;47470011;880871;29369.89;95742.89;8416;648180
2013;26912791;15895;220.39850636421;1555.39850636421;129.67850636421;12568
2013;29240344;5870;875.520506446098;1064.5205064461;208.080506446098;34312
2013;570036;165723;4891.84166843951;15775.8416684395;1335.94166843951;189261
2013;28657098;255074;2413.73;17772.73;1172;380630
2013;26005204;6682;383.43;496.43;138;25997
2013;48397571;100715;21603.22;22866.22;7;168801
2013;28969685;10944;3284.72943624136;3425.72943624136;218.069436241355;21288
2013;22800166;165886;30911.85;40548.85;630;384985
2013;60913037;319355;19516.2;37497.2;1356;259619
2013;27508617;11304;3458.28860284048;4728.28860284048;334.118602840481;26969
2013;26008203;39905;2810.77;5591.77;124;34635
2013;27546098;61917;9346.41;11030.41;468;11016
2013;26960451;13041;-2618;-2605;145;104701
2013;62303449;23853;923.99;1583.99;374;31029
2013;29188440;642580;91059.25;118516.25;1696;938364
2013;112402;121774;-4173;6688;1095;60894
2013;1526723;344;37.7827100840512;37.7827100840512;4.57271008405122;219
2013;29276829;2960;718.56;718.56;9;6768
2013;29378257;37885;1210.86055723275;1652.86055723275;39.6005572327543;5539
2013;27125149;335588;16196.85;31147.85;1386;435260
2013;27530302;16568;1113.18;1774.18;78;42035
2013;25997572;87232;-2040;-1494;318;171694
2013;24308625;8668;-6682;-6160;34;15870
2013;25961624;13934;2216.86;2292.86;997;27064
2013;25999401;31540;3916.72;5039.72;505;34261
2013;28416783;451957;19778.94;38730.94;15426;616194
2013;1782398;11753;614.42;622.42;62;23221
2013;27740773;51086;5529.54;11137.54;1452;9071
2013;28818300;347;21.39;51.39;6;205
2013;62503529;22069;466.63;843.63;124;35789
2013;28594703;7653;299;724;366;1083
2013;28313721;5737;-845;-782;5;38505
2013;29365082;159254;11597.6876478792;15015.6876478792;1168.12764787918;35989
2013;18503527;456043;-223.610005506482;6116.38999449352;149.389994493518;23109
2013;24183016;12209;-9155;-8383;119;38453
2013;28809912;2215;56.6338335237067;123.633833523707;1.55383352370673;168
2013;29061237;4142;309.8;309.8;2;18069
2013;29109035;10302;698.806366364165;700.806366364165;541.666366364165;2342
2013;25935429;620619;49285.44;95562.44;16947;873366
2013;29110947;14886;383.7;383.7;165;12592
2013;25319442;39148;620.1;1637.1;369;149969
2013;48268445;19572;-3265.65346536639;-3037.65346536639;88.346534633611;16855
2013;28326318;1572;285.984829077577;285.984829077577;81.8648290775772;2382
2013;22772839;493;25.157806355602;96.157806355602;13.007806355602;11342
2013;28600363;17179;8398.64600126507;8752.64600126507;126.926001265072;11712
2013;29387094;104711;1346.78;3139.78;20;284623
2013;28771711;10575;1431.09041139868;1949.09041139868;287.370411398675;6025
2013;29072280;77585;4563.67;7565.67;1156;16394
2013;49788795;165608;7080.34;19254.34;589;60396
2013;29318301;27223;286.54;1226.54;178;19371
2013;28824792;42680;5610.47;5984.47;275;95708
2013;26343398;227280;17222.5564944589;29732.5564944589;1742.64649445886;209529
2013;28795881;3692;202.99;202.99;58;12678
2013;26022494;9570;688.23;1066.23;54;48521
2013;27514374;2357;313.86;376.86;66;6740
2013;25620665;5071;496.73;747.73;65;14276
2013;29459851;1387;-529;-519;5;1002
2013;14705192;15849;899.89;1201.89;115;22294
2013;24168441;51742;-26202;-24441;1202;5284
2013;26257254;11802;-424;-116;344;475
2013;45357072;437546;6307.21;13736.21;6274;521336
2013;26873028;12225;-285;-271;132;16439
2013;44567693;42620;-159;831;867;61617
2013;25840096;3503;571.26;571.26;48;8143
2013;60740582;63609;4552.53;6861.53;6;80636
2013;25917536;37197;1300.72;2949.72;157;27350
2013;24310174;52317;-1360;-106;234;140118
2013;29235171;36023;4157.86;6151.86;751;79186
2013;29186633;11844;-62.6242451229111;1142.37575487709;603.375754877089;73922
2013;25435655;74872;5025.41356042219;7355.41356042219;2008.97356042219;123259
2013;48153745;52972;747.918041120653;2309.91804112065;335.628041120653;19449
2013;28809271;5016;308.53;880.53;55;4497
2013;29290589;91425;3576.18;6973.18;1893;418702
2013;45192171;41250;305.5;1254.5;184;50912
2013;26217686;112439;4723.47;9616.47;2790;146831
2013;60708361;66935;8804.12;14590.12;1148;108184
2013;28610199;7249;-2967;-2784;206;12738
2013;28050932;5435;1168.85427878015;1284.85427878015;176.604278780153;17939
2013;29362555;2649;721.479044219822;721.479044219822;49.9890442198221;9416
2013;29092345;40212;9311.44712409476;11069.4471240948;624.197124094759;86098
2013;60779926;35202;-2881;-2419;957;19180
2013;25435434;11790;1536.94;1794.94;19;51200
2013;48155853;9372;588.732448805999;1375.732448806;320.622448805999;16362
2013;49787195;121990;4424.76814106459;11584.7681410646;607.238141064588;144102
2013;47239484;37261;672.51;1547.51;291;33063
2013;29113474;1271;93.8963918577574;93.8963918577574;11.2763918577574;452
2013;29443377;1262;23.91;45.91;15;5335
2013;29280958;105500;18733.57;20675.57;25;252432
2013;28531213;27427;1476.73;15457.73;154;56093
2013;49445553;387552;-12308;-3844;68;680310
2013;29284546;20501;2938.58;3658.58;332;35375
2013;25293931;137774;3827.49;10092.49;1050;54816
2013;26407159;1992;-586;-586;138;4507
2013;28293428;22176;-1128;1151;572;52572
2013;26694336;174276;756.38;1274.38;272;8509
2013;28948025;8201;354.817671943927;415.817671943927;354.007671943927;284
2013;24731536;303578;11305.23;32133.23;5892;417361
2013;28602706;3883;140.65;229.65;7;9182
2013;29124158;12729;609.822044752094;609.822044752094;559.602044752094;40
2013;24294217;434;46.3057440646541;55.3057440646541;9.85574406465409;1961
2013;28795199;6531;157.111731868506;157.111731868506;260.111731868506;20085
2013;60108436;11064;-195;-195;71;6528
2013;46509755;451923;6558.79;29546.79;1327;559305
2013;28776984;13759;703.956729015;879.956729015;780.956729015;29822
2013;15036626;6459;-464.905617198278;-297.905617198278;15.0943828017225;3528
2013;28359411;10174;-221.186093864238;-197.186093864238;127.813906135762;23209
2013;28268164;81530;936.03;1330.03;156;103260
2013;60933461;31829;2460.69;3581.69;315;15142
2013;24704881;7841;3079.68696846765;3131.68696846765;170.166968467654;22688
2013;27797619;2254;-166;306;43;7851
2013;27789977;51587;10197.1985006572;11180.1985006572;1171.3685006572;132622
2013;24280615;110925;8103.0265515625;8416.0265515625;32.1865515624965;1
2013;28410;63963;5499.916603778;7466.916603778;147.436603778001;58345
2013;28046901;4755;-37.0870541314896;-37.0870541314896;218.91294586851;20232
2013;29233275;9900;-1922;-1435;423;17002
2013;10559655;101974;4922.52946948916;12109.5294694892;606.039469489158;82939
2013;28223209;430357;297;40862;2635;660107
2013;25023063;338303;47381.17;63809.17;4162;507040
2013;25022229;108850;9450.46;11742.46;1;149224
2013;29263603;304;-13.072127967673;-13.072127967673;4.92787203232704;389
2013;29050;79945;3472.80253528871;5475.80253528871;715.562535288714;125204
2013;29376688;182;2.43;2.43;0;33
2013;60697598;483392;24647.23;40302.23;3034;622808
2013;25843389;161005;26179.32;29853.32;2145;253314
2013;28764871;36757;12715.5306396378;12733.5306396378;867.660639637836;249569
2013;25390236;32957;3959.53;7237.53;547;56473
2013;24682462;9283;-44;113;56;23371
2013;543551;61054;4859.59;7045.59;1021;65607
2013;27968251;9158;3021.68;3213.68;2;23628
2013;27257045;359679;28463.44;49565.44;1714;411906
2013;29364141;552;-119.295153993537;-105.295153993537;25.7048460064627;808
2013;554812;51323;4830.42;7997.42;309;196204
2013;1496379;608;91.6113159827571;91.6113159827571;13.8513159827571;910
2013;60108576;298686;4982;28052;12848;291618
2013;26947048;4171;230.04;415.04;0;18960
2013;27784550;2369;253.66;357.66;22;9
2013;29356415;90;-206.161968262934;-196.161968262934;25.8380317370661;304
2013;27742164;18564;468.28;1128.28;154;221
2013;28976215;23875;1510.75;2308.75;154;28893
2013;29106206;15633;600.291621321046;658.291621321046;679.291621321046;177
2013;25949896;167221;30511.1368234608;38938.1368234608;3378.56682346084;234930
2013;47282118;1563;108.742963816804;248.742963816804;54.4729638168044;4480
2013;25435051;3891;1024.02;1024.02;18;3446
2013;26741334;40568;-1032;-114;817;116508
2013;28116330;90092;666.73;6638.73;559;354585
2013;40233324;47499;1539.74;2079.74;362;78459
2013;29163234;344;3.76916761853363;3.76916761853363;7.76916761853363;922
2013;26924056;13047;-287;472;342;39758
2013;28144317;491;-83.0476590926749;-83.0476590926749;22.9523409073251;491
2013;28327764;906;-529;-418;6;21
2013;46507256;439783;9725.14;16847.14;415;885341
